0.244617594774162,0.434976554354207,0.225099219951999,0.149636674993505,0.0165242932999729,11.7568339963734,1.27348930238851,0.479720548328985,1.5362543617873,0.107242443852016,0.470684801742953,0.196910935301434,0.634551454028163,0.164663849441569,1
0.106111032656639,0.253505837912055,0.107074694684111,0.130050773375033,0.0284266398553455,0.324832681761655,0.26639262060146,0.110907217135052,0.232376078401183,0.15302565592764,0.20436858505342,0.0632831295752385,0.210828986908187,0.152026888096554,1
0.115370153812637,0.272080927545891,0.105373623071731,0.0814617705206985,0.0330707751046413,0.243959238078364,0.20661548852859,0.1434041015148,0.249123710642478,0.163047474092843,0.23873036096577,0.101902444876853,0.300584533468619,0.108094284841302,1
0.170822499332966,0.286189159291281,0.160322424939822,0.136340751355251,0.0329777039164862,0.15327654008761,0.320532948699357,0.226829215371362,0.346158429016384,0.135129984344302,0.317748183766542,0.137807729821722,0.342231940413617,0.131750090290736,1
0.220277348383334,0.439103142234141,0.179610004948172,0.116858713190958,0.0442410349765727,0.455566815417866,0.398105228258523,0.310573254383147,0.390379342606185,0.140710656022405,0.34116078613131,0.156636209116956,0.388599555141772,0.122348842075105,1
0.157855630801415,0.250768308629977,0.460201950898313,0.0520057638464398,0.0207828748583894,1.75840846886838,0.403892735138504,0.403333650272164,1.33722826494153,0.141714329205433,0.42829261212303,0.183987353693608,0.364084463563263,0.0798994315401585,1
0.130570250532592,0.258685248775608,0.111879394358875,0.0866419579114877,0.0204942375048728,0.264729207735309,0.192661035363942,0.147250229262565,0.232037676706308,0.175343711767698,0.260147538922203,0.0849894290593439,0.260743707747888,0.117466573470171,1
0.485007018183231,0.997708288147123,0.593137706270657,0.13210213155207,0.0248401003341452,2.5792702197694,1.69989768967737,0.989484684723516,2.17192072750695,0.151878958728209,1.30059821764655,0.424747073470854,1.29403593739447,0.119006526164761,1
0.222898199589398,0.571733933108058,0.301465215727837,0.185295111420791,0.025473327240033,1.01749600578382,0.408684292051702,0.355548258379893,0.829982336153329,0.140564303143858,0.629270137981167,0.250218493124308,0.678123534353212,0.109401942828427,1
0.236323830341181,0.745762936317115,0.306761942407923,0.066440764778651,0.0208240420238699,0.931955760486585,0.307021844265872,0.307411588998676,0.444171287961429,0.218602164390791,0.53684901050977,0.164493670545154,0.49300960500321,0.0709335164799598,1
0.165260110240542,0.382347876997796,0.229408908896087,0.0286217025579928,0.0224307470031096,0.143522262132553,0.223156164019477,0.151514032072049,0.217825797694072,0.13279833021255,0.296409368098647,0.13469506456829,0.29279455228722,0.0694305585457732,1
0.213791687752269,0.302365079540851,0.17776024170849,0.0447341969979113,0.0252804336245927,10.6260199119585,0.83536514557181,0.832443073720163,3.71420874340557,0.182208347402092,0.63864405316741,0.168991017149564,0.599370380614487,0.105760210254715,1
0.11246348801952,0.262592452846754,0.162972010225288,9.95714713506313,0.0135990155936457,0.201226981904936,0.302077475085897,0.25722459714651,0.286653624764907,0.141650897014198,0.254512767290639,0.128072667061631,0.281635408152467,0.060108086751726,1
