-0.147731265034262,1
-0.1157087616885,1
-0.202954949264139,1
-0.106184774783861,1
-0.124945045912876,1
-0.0392693189056161,1
0.0858199019763113,1
0.184330933249834,1
-0.00776871044207513,1
-0.117113521587315,1
-0.342691500302112,1
-0.0588678764211858,1
0.10260883341756,1
0.36900223546852,1
-0.0664156022142724,1
-0.346725552475802,1
-0.177086194588499,1
-0.153308185605183,1
-0.781772351187114,1
-0.206661464223217,1
-0.194922663934961,1
-0.551439321059999,1
-0.41725240292261,1
0.160978564652273,1
-0.0522341127696271,1
-0.100303209078859,1
-0.202510542721022,1
-0.56381240684482,1
0.0620980290436456,1
-0.138597260302997,1
-0.605292852125116,1
-0.422860295686053,1
-0.25670856819832,1
0.195666319703765,1
0.16026194518796,1
-0.0646401875962769,1
-0.155074813910169,1
0.231998645237095,1
0.0960076914852029,1
-0.0957084232336051,1
0.0567522302044274,1
-0.212079140999455,1
0.159488504768884,1
-0.202361422995054,1
-0.1187376386277,1
-0.272398266791714,1
-0.11108506888207,1
0.160182239096784,1
0.208868632901315,1
0.113514307547929,1
0.19757143124138,1
0.00360111625154344,1
-0.37909336047969,1
-0.357808752575642,1
-0.475202754635983,1
-0.604852443272374,1
-0.634136094727867,1
-0.513544349972635,1
-0.340063054179715,1
-0.459637125792415,1
-0.521688388114857,1
-0.473410671491446,1
-0.613542194540976,1
-0.595820986374831,1
-0.483497520923317,1
-0.614365548922605,1
-0.543919780424823,1
-0.862384141567995,1
-0.583716077270905,1
-0.556155816883211,1
-0.539812055946134,1
-0.587824246026454,1
-0.541736409976004,1
-0.632753596986982,1
-0.720655243153268,1
-0.665784112896456,1
-0.504646398427488,1
-0.623209646040767,1
-0.678136670495938,1
-0.73650686552167,1
-0.711014824626613,1
0.0477282831235116,1
-0.310540790021222,1
-0.696178981679454,1
-0.666449938892799,1
-0.705300771855644,1
-0.785739581848922,1
-0.760935941218391,1
-0.609227325145973,1
-0.826342193467141,1
-0.774428860098757,1
-0.553932062461311,1
-0.675880562355193,1
-0.473188236396795,1
-0.647159151157644,1
-0.669880108752932,1
-0.492906190276353,1
-0.187149141942089,1
-0.521405799184967,1
-0.601177247782739,1
-0.19228491612751,1
-0.13987225075205,1
-0.0393769276784876,1
-0.15055533297925,1
-0.302695045453537,1
-0.430245549296746,1
-0.253982913578026,1
0.153800828172518,1
0.194286216815795,1
0.370253062697083,1
0.240166359971989,1
0.374369978376729,1
0.369803032413642,1
0.428953143112465,1
0.338454525866651,1
0.323145121311824,1
0.442921074150752,1
0.414488919167211,1
0.447448989829881,1
0.421692772704526,1
0.175455270034942,1
0.420390494345758,1
0.261216119312917,1
0.604680759725083,1
0.275626653604603,1
0.0987642625038782,1
-0.00876976221193581,1
0.374565189334142,1
0.393090093542052,1
0.540749731835919,1
0.469965361943738,1
0.146145443069755,1
0.212557816355232,1
0.0600649047340606,1
-0.107456712501105,1
0.807297410348054,1
-0.127538414235573,1
0.366337048811853,1
0.55981634327218,1
0.420651312899499,1
-0.127281705040304,1
-0.0902013450231267,1
-0.204316952998109,1
-0.158205396320899,1
-0.130583427504799,1
-0.163342877536809,1
-0.100400671644496,1
-0.110508804780187,1
-0.535937340791732,1
-0.479894445468967,1
-0.576494084307902,1
-0.395767564560757,1
-0.263973740425219,1
0.117649896056022,1
-0.0105776738201676,1
0.216799868257246,1
0.222474469864213,1
0.332984028886423,1
-0.200110038977134,1
-0.0311910380479142,1
-0.473516782742128,1
-0.568358575840177,1
-0.472080273264044,1
-0.46319550847964,1
-0.485016154640489,1
-0.237191700421469,1
-0.496042767097522,1
-0.569292667775524,1
-0.238245816044059,1
-0.41476016112541,1
-0.47532446898216,1
-0.194015540739543,1
-0.510741630509826,1
-0.321091236776585,1
0.121217366724285,1
-0.143803559106431,1
-0.0704657839099738,1
0.248759833622925,1
0.177351490852807,1
-0.018128379696996,1
0.118485153378791,1
0.415634298340352,1
0.214380860316984,1
0.012382495977604,1
0.347108445558964,1
-0.731706271902695,1
-0.438763555720034,1
-0.301023041316714,1
-0.328926394349485,1
-0.486140485885093,1
-0.432034512366044,1
-0.378345041608545,1
-0.308087250288337,1
-0.337611555837731,1
-0.394794054542541,1
-0.350255170148908,1
-0.271094279699585,1
-0.414113082051114,1
-0.247960429085305,1
-0.443668728540585,1
-0.302854747130952,1
-0.300458437818956,1
-0.519621220002193,1
0.255423143488009,1
-0.274483194781215,1
0.284835968185862,1
-0.00304693043607804,1
0.0536468199470975,1
0.0796795666021126,1
-0.0969991139746459,1
-0.0899991321673709,1
0.106298115001268,1
0.117566768125566,1
-0.235378333418309,1
